LogID,Timestamp,SourceIP,DeviceType,LoginAttempts,DataTransferred_MB,AccessHour
104174,2026-05-11 01:42:00,203.0.113.8,IoT_Device,12,3256.51,1
104175,2026-05-05 17:00:00,10.0.0.17,Gateway,3,0.74,17
104176,2026-05-05 03:18:00,192.168.1.73,Workstation,1,3.32,3
104177,2026-05-14 13:51:00,10.0.0.201,Gateway,3,5.16,13
104178,2026-05-11 17:52:00,192.168.1.88,IoT_Device,1,17.5,17
104179,2026-05-11 14:28:00,192.168.1.66,IoT_Device,1,7.39,14
104180,2026-05-11 00:43:00,192.168.1.31,Server,2,3.88,0
104181,2026-05-12 18:42:00,192.168.1.191,IoT_Device,3,33.78,18
104182,2026-05-10 04:39:00,192.168.1.90,Server,1,3.78,4
104183,2026-05-04 09:30:00,10.0.0.153,IoT_Device,3,42.99,9
104184,2026-05-09 12:15:00,192.168.1.209,Gateway,2,9.81,12
104185,2026-05-11 02:54:00,192.168.1.60,Gateway,1,0.65,2
104186,2026-05-09 15:09:00,10.0.0.85,Server,1,33.01,15
104187,2026-05-15 08:49:00,10.0.0.43,Gateway,3,1.95,8
104188,2026-05-14 08:14:00,192.168.1.77,IoT_Device,1,20.35,8
104189,2026-05-14 00:26:00,192.168.1.73,IoT_Device,2,4.1,0
104190,2026-05-09 14:55:00,192.168.1.214,Server,1,27.79,14
104191,2026-05-15 08:53:00,192.168.1.205,IoT_Device,3,19.33,8
104192,2026-05-14 13:51:00,192.168.1.230,Gateway,1,40.4,13
104193,2026-05-07 04:13:00,192.168.1.8,IoT_Device,1,2.67,4
104194,2026-05-06 11:59:00,10.0.0.220,Server,2,11.56,11
104195,2026-05-10 15:11:00,192.168.1.107,IoT_Device,1,27.92,15
104196,2026-05-04 13:04:00,192.168.1.122,Server,3,17.83,13
104197,2026-05-13 05:35:00,192.168.1.10,IoT_Device,1,1.37,5
104198,2026-05-09 11:49:00,10.0.0.161,Server,2,48.85,11
104199,2026-05-10 05:21:00,192.168.1.205,IoT_Device,1,2.96,5
104200,2026-05-09 18:41:00,192.168.1.85,Gateway,2,5.14,18
104201,2026-05-08 12:17:00,192.168.1.30,Server,2,33.45,12
104202,2026-05-11 22:17:00,192.168.1.34,Server,2,4.16,22
104203,2026-05-05 23:01:00,10.0.0.128,Workstation,1,3.47,23
104204,2026-05-15 07:44:00,10.0.0.174,Server,2,0.76,7
104205,2026-05-12 01:49:00,192.168.1.176,IoT_Device,1,2.14,1
104206,2026-05-09 07:06:00,192.168.1.35,IoT_Device,2,1.33,7
104207,2026-05-11 23:25:00,10.0.0.153,Gateway,1,4.24,23
104208,2026-05-04 01:26:00,192.168.1.207,Workstation,2,1.94,1
104209,2026-05-06 09:17:00,10.0.0.216,IoT_Device,2,36.1,9
104210,2026-05-10 17:14:00,203.0.113.50,Server,3,8.76,17
104211,2026-05-07 17:32:00,10.0.0.137,Gateway,2,13.24,17
104212,2026-05-11 02:16:00,192.168.1.182,Gateway,2,0.24,2
104213,2026-05-06 23:09:00,192.168.1.106,IoT_Device,1,2.6,23
104214,2026-05-10 08:20:00,192.168.1.158,Workstation,3,22.38,8
104215,2026-05-06 16:53:00,203.0.113.3,IoT_Device,1,1.2,16
104216,2026-05-09 10:44:00,10.0.0.72,Server,3,46.68,10
104217,2026-05-11 02:38:00,192.168.1.222,Server,1,0.51,2
104218,2026-05-08 05:11:00,192.168.1.10,Workstation,1,0.2,5
104219,2026-05-09 18:36:00,192.168.1.209,Server,1,46.19,18
104220,2026-05-06 09:33:00,192.168.1.54,IoT_Device,3,17.13,9
104221,2026-05-12 03:31:00,192.168.1.158,Server,2,4.71,3
104222,2026-05-08 07:09:00,192.168.1.201,Workstation,1,3.59,7
104223,2026-05-13 22:54:00,192.168.1.79,IoT_Device,1,4.6,22
104224,2026-05-07 05:08:00,10.0.0.143,Gateway,2,2.26,5
104225,2026-05-06 01:05:00,192.168.1.209,IoT_Device,1,4.74,1
104226,2026-05-05 11:22:00,192.168.1.145,Server,1,14.38,11
104227,2026-05-10 16:44:00,192.168.1.189,Gateway,1,41.48,16
104228,2026-05-06 14:53:00,10.0.0.235,Server,3,46.03,14
104229,2026-05-05 02:38:00,10.0.0.216,IoT_Device,1,1.61,2
104230,2026-05-07 02:37:00,192.168.1.141,Workstation,1,3.32,2
104231,2026-05-06 17:01:00,192.168.1.120,IoT_Device,3,8.04,17
104232,2026-05-09 00:28:00,10.0.0.193,Gateway,1,2.06,0
104233,2026-05-08 10:02:00,10.0.0.153,Workstation,2,2.79,10
104234,2026-05-05 15:44:00,192.168.1.3,Server,3,7.67,15
104235,2026-05-15 05:22:00,10.0.0.54,Gateway,1,0.62,5
104236,2026-05-05 16:49:00,192.168.1.106,Gateway,2,7.06,16
104237,2026-05-13 10:11:00,10.0.0.137,IoT_Device,2,38.47,10
104238,2026-05-06 00:31:00,192.168.1.158,Server,2,1.01,0
104239,2026-05-09 19:50:00,192.168.1.3,Workstation,1,3.62,19
104240,2026-05-15 16:04:00,192.168.1.214,Server,2,29.73,16
104241,2026-05-13 22:50:00,192.168.1.88,Workstation,2,1.05,22
104242,2026-05-10 00:54:00,10.0.0.87,IoT_Device,1,3.27,0
104243,2026-05-12 10:32:00,10.0.0.81,IoT_Device,1,22.08,10
104244,2026-05-13 04:55:00,192.168.1.214,Workstation,1,4.59,4
104245,2026-05-07 11:39:00,192.168.1.10,Server,1,44.39,11
104246,2026-05-10 13:53:00,192.168.1.191,IoT_Device,3,32.83,13
104247,2026-05-10 15:33:00,10.0.0.205,Workstation,1,33.39,15
104248,2026-05-08 15:37:00,192.168.1.18,IoT_Device,3,24.45,15
104249,2026-05-12 02:25:00,10.0.0.181,Server,1,1.67,2
104250,2026-05-04 15:50:00,192.168.1.214,Gateway,2,7.78,15
104251,2026-05-13 13:29:00,192.168.1.54,Workstation,3,6.18,13
104252,2026-05-09 13:56:00,10.0.0.204,Workstation,3,46.84,13
104253,2026-05-11 09:28:00,10.0.0.204,Gateway,3,6.76,9
104254,2026-05-09 06:28:00,192.168.1.52,IoT_Device,2,4.06,6
104255,2026-05-07 21:50:00,192.168.1.144,Workstation,1,4.3,21
104256,2026-05-08 05:21:00,192.168.1.209,IoT_Device,2,0.79,5
104257,2026-05-10 13:58:00,10.0.0.228,Server,3,4.63,13
104258,2026-05-14 23:29:00,192.168.1.158,Server,2,1.22,23
104259,2026-05-07 00:09:00,192.168.1.106,Workstation,1,0.58,0
104260,2026-05-04 04:37:00,192.168.1.141,Workstation,2,2.88,4
104261,2026-05-05 09:27:00,192.168.1.205,Workstation,1,39.45,9
104262,2026-05-14 05:28:00,192.168.1.77,Server,2,2.23,5
104263,2026-05-15 08:46:00,192.168.1.123,IoT_Device,2,6.14,8
104264,2026-05-06 07:37:00,192.168.1.47,IoT_Device,12,2759.52,7
104265,2026-05-10 18:49:00,192.168.1.90,Gateway,3,22.84,18
104266,2026-05-11 15:42:00,10.0.0.81,IoT_Device,1,22.38,15
104267,2026-05-06 00:46:00,10.0.0.176,Server,1,1.93,0
104268,2026-05-13 05:09:00,192.168.1.222,Gateway,2,1.44,5
104269,2026-05-08 04:12:00,192.168.1.127,Server,1,0.13,4
104270,2026-05-11 22:48:00,192.168.1.52,IoT_Device,2,3.74,22
104271,2026-05-09 17:59:00,192.168.1.141,IoT_Device,3,12.58,17
104272,2026-05-12 16:57:00,10.0.0.97,Server,2,27.97,16
104273,2026-05-14 12:38:00,192.168.1.214,Gateway,1,44.41,12
104274,2026-05-08 11:48:00,192.168.1.107,IoT_Device,3,47.04,11
104275,2026-05-07 08:54:00,10.0.0.176,IoT_Device,3,17.64,8
104276,2026-05-11 11:20:00,10.0.0.216,Server,1,8.92,11
104277,2026-05-05 16:35:00,10.0.0.182,Server,2,25.4,16
104278,2026-05-05 23:05:00,10.0.0.43,Server,2,0.33,23
104279,2026-05-13 13:43:00,192.168.1.12,Gateway,3,39.07,13
104280,2026-05-07 23:36:00,192.168.1.229,Gateway,1,1.44,23
104281,2026-05-11 11:30:00,10.0.0.143,IoT_Device,3,34.64,11
104282,2026-05-10 18:33:00,10.0.0.156,IoT_Device,3,17.73,18
104283,2026-05-14 01:46:00,192.168.1.186,Workstation,1,1.28,1
104284,2026-05-04 19:46:00,192.168.1.86,Workstation,1,0.32,19
104285,2026-05-05 21:41:00,192.168.1.205,Server,1,2.29,21
104286,2026-05-06 16:38:00,192.168.1.54,Server,1,2.9,16
104287,2026-05-07 18:00:00,192.168.1.187,Workstation,2,5.46,18
104288,2026-05-07 10:45:00,192.168.1.12,Server,1,14.4,10
104289,2026-05-07 03:57:00,192.168.1.3,Workstation,2,0.88,3
104290,2026-05-11 15:52:00,192.168.1.119,Workstation,1,5.38,15
104291,2026-05-07 05:06:00,10.0.0.156,IoT_Device,1,1.87,5
104292,2026-05-09 06:50:00,192.168.1.128,Gateway,1,3.88,6
104293,2026-05-14 06:29:00,192.168.1.146,Gateway,1,4.42,6
104294,2026-05-08 07:31:00,192.168.1.60,IoT_Device,1,3.65,7
104295,2026-05-10 23:38:00,192.168.1.86,Server,1,2.14,23
104296,2026-05-15 12:07:00,10.0.0.205,Workstation,1,12.26,12
104297,2026-05-08 22:12:00,203.0.113.34,IoT_Device,1,3.28,22
104298,2026-05-06 04:19:00,192.168.1.145,Server,1,3.72,4
104299,2026-05-04 06:16:00,10.0.0.228,Server,2,3.77,6
104300,2026-05-12 16:17:00,10.0.0.97,Workstation,3,35.47,16
104301,2026-05-11 21:30:00,192.168.1.122,Workstation,2,2.46,21
104302,2026-05-15 05:25:00,192.168.1.123,Workstation,8,1914.35,5
104303,2026-05-12 08:43:00,10.0.0.137,Gateway,1,13.22,8
104304,2026-05-04 22:42:00,192.168.1.120,Workstation,1,4.84,22
104305,2026-05-05 23:39:00,10.0.0.205,IoT_Device,2,0.66,23
104306,2026-05-05 05:20:00,192.168.1.8,Server,2,4.37,5
104307,2026-05-04 18:06:00,203.0.113.50,Gateway,1,39.83,18
104308,2026-05-14 12:09:00,192.168.1.3,Server,3,26.89,12
104309,2026-05-10 13:21:00,10.0.0.48,Server,3,16.37,13
104310,2026-05-04 07:24:00,192.168.1.79,Server,2,0.13,7
104311,2026-05-08 17:57:00,192.168.1.8,Gateway,2,4.51,17
104312,2026-05-13 03:46:00,192.168.1.173,Server,1,3.15,3
104313,2026-05-04 23:49:00,192.168.1.158,Gateway,2,1.87,23
104314,2026-05-07 03:22:00,192.168.1.85,Workstation,2,3.07,3
104315,2026-05-05 20:35:00,192.168.1.8,Gateway,2,1.79,20
104316,2026-05-11 20:21:00,10.0.0.205,Workstation,1,3.04,20
104317,2026-05-14 14:47:00,192.168.1.141,IoT_Device,2,21.68,14
104318,2026-05-07 17:01:00,10.0.0.252,Workstation,1,12.2,17
104319,2026-05-06 23:13:00,192.168.1.218,Workstation,1,3.47,23
104320,2026-05-07 09:50:00,10.0.0.156,IoT_Device,3,25.3,9
104321,2026-05-11 12:29:00,203.0.113.24,IoT_Device,2,37.63,12
104322,2026-05-05 13:51:00,192.168.1.18,IoT_Device,2,12.41,13
104323,2026-05-14 01:42:00,192.168.1.77,Workstation,1,0.76,1
104324,2026-05-04 08:18:00,203.0.113.14,Server,2,38.36,8
104325,2026-05-11 23:24:00,192.168.1.55,Workstation,2,2.77,23
104326,2026-05-14 08:13:00,192.168.1.102,IoT_Device,1,18.93,8
104327,2026-05-07 21:55:00,192.168.1.107,Server,2,0.58,21
104328,2026-05-09 17:31:00,192.168.1.86,Workstation,3,42.38,17
104329,2026-05-15 17:31:00,10.0.0.143,Workstation,3,24.15,17
104330,2026-05-10 12:12:00,192.168.1.207,Workstation,2,41.25,12
104331,2026-05-07 06:50:00,192.168.1.237,Server,12,1369.66,6
104332,2026-05-09 08:40:00,192.168.1.130,IoT_Device,3,46.42,8
104333,2026-05-15 16:17:00,192.168.1.164,Server,2,33.53,16
104334,2026-05-12 09:47:00,10.0.0.205,Workstation,1,15.45,9
104335,2026-05-06 03:24:00,192.168.1.134,Workstation,2,0.96,3
104336,2026-05-11 05:00:00,203.0.113.3,IoT_Device,1,0.1,5
104337,2026-05-11 14:44:00,192.168.1.83,Gateway,3,5.97,14
104338,2026-05-11 16:11:00,192.168.1.204,Workstation,2,21.1,16
104339,2026-05-10 19:27:00,192.168.1.60,Gateway,2,0.95,19
104340,2026-05-10 07:47:00,192.168.1.77,IoT_Device,2,1.01,7
104341,2026-05-11 17:25:00,10.0.0.5,Server,3,11.72,17
104342,2026-05-07 18:00:00,10.0.0.201,IoT_Device,3,20.14,18
104343,2026-05-08 04:54:00,192.168.1.35,Server,2,1.12,4
104344,2026-05-10 12:41:00,192.168.1.186,Gateway,2,13.47,12
104345,2026-05-13 17:30:00,192.168.1.86,IoT_Device,1,42.17,17
104346,2026-05-09 08:27:00,192.168.1.230,Server,2,16.0,8
104347,2026-05-08 10:27:00,10.0.0.205,Workstation,3,48.86,10
104348,2026-05-07 03:46:00,10.0.0.97,Gateway,2,4.64,3
104349,2026-05-07 16:29:00,192.168.1.75,IoT_Device,1,19.18,16
104350,2026-05-04 00:31:00,10.0.0.48,IoT_Device,1,0.11,0
104351,2026-05-13 21:01:00,10.0.0.205,Workstation,1,2.48,21
104352,2026-05-14 06:33:00,192.168.1.60,Workstation,1,2.07,6
104353,2026-05-08 04:20:00,192.168.1.166,IoT_Device,1,3.85,4
104354,2026-05-09 16:45:00,192.168.1.205,IoT_Device,3,48.79,16
104355,2026-05-04 02:59:00,192.168.1.214,Workstation,1,3.92,2
104356,2026-05-15 04:22:00,192.168.1.191,Workstation,1,3.34,4
104357,2026-05-15 11:40:00,192.168.1.173,Gateway,1,24.39,11
104358,2026-05-09 19:14:00,192.168.1.201,IoT_Device,2,3.03,19
104359,2026-05-04 03:18:00,10.0.0.176,Server,1,4.55,3
104360,2026-05-09 05:46:00,192.168.1.8,IoT_Device,12,2816.04,5
104361,2026-05-07 13:50:00,192.168.1.161,Server,1,27.39,13
104362,2026-05-06 19:56:00,192.168.1.157,IoT_Device,1,1.48,19
104363,2026-05-04 02:48:00,192.168.1.18,Server,1,0.2,2
104364,2026-05-08 13:26:00,192.168.1.47,Server,3,6.15,13
104365,2026-05-09 00:33:00,192.168.1.34,Workstation,2,3.29,0
104366,2026-05-10 19:55:00,192.168.1.60,Server,2,1.74,19
104367,2026-05-08 19:42:00,192.168.1.118,Gateway,2,4.18,19
104368,2026-05-06 00:20:00,192.168.1.30,Gateway,2,2.95,0
104369,2026-05-12 23:30:00,192.168.1.235,IoT_Device,1,1.65,23
104370,2026-05-08 18:22:00,10.0.0.87,Gateway,1,5.77,18
104371,2026-05-08 15:06:00,192.168.1.173,IoT_Device,1,5.96,15
104372,2026-05-07 05:30:00,203.0.113.8,Gateway,2,3.97,5
104373,2026-05-09 03:58:00,192.168.1.189,Gateway,2,2.63,3
104374,2026-05-06 22:45:00,10.0.0.235,Gateway,1,4.98,22
104375,2026-05-13 07:54:00,192.168.1.79,Gateway,1,2.22,7
104376,2026-05-15 02:23:00,192.168.1.214,IoT_Device,2,2.09,2
104377,2026-05-13 20:36:00,10.0.0.216,IoT_Device,2,1.08,20
104378,2026-05-12 08:47:00,192.168.1.191,IoT_Device,1,8.82,8
104379,2026-05-07 12:05:00,192.168.1.138,Workstation,2,49.06,12
104380,2026-05-13 01:56:00,192.168.1.166,IoT_Device,2,2.3,1
104381,2026-05-13 21:14:00,192.168.1.205,Gateway,2,0.61,21
104382,2026-05-09 01:39:00,192.168.1.31,Server,2,1.17,1
104383,2026-05-14 10:26:00,192.168.1.128,IoT_Device,3,25.6,10
104384,2026-05-06 06:22:00,10.0.0.9,Gateway,1,2.68,6
104385,2026-05-07 13:44:00,192.168.1.86,Server,3,35.67,13
104386,2026-05-11 19:19:00,192.168.1.222,Gateway,1,2.02,19
104387,2026-05-11 13:46:00,192.168.1.238,Gateway,1,35.04,13
104388,2026-05-07 08:44:00,192.168.1.238,Gateway,1,38.3,8
104389,2026-05-11 15:22:00,203.0.113.20,Gateway,3,41.25,15
104390,2026-05-06 08:07:00,10.0.0.193,Workstation,2,4.3,8
104391,2026-05-04 06:51:00,203.0.113.12,Gateway,2,1.02,6
104392,2026-05-04 15:43:00,192.168.1.214,Gateway,3,34.93,15
104393,2026-05-10 13:53:00,192.168.1.146,Workstation,1,19.76,13
104394,2026-05-06 07:42:00,192.168.1.237,Workstation,1,2.17,7
104395,2026-05-05 07:12:00,192.168.1.2,Gateway,1,0.48,7
104396,2026-05-07 08:09:00,10.0.0.116,Gateway,3,43.12,8
104397,2026-05-12 18:55:00,192.168.1.145,Workstation,2,13.75,18
104398,2026-05-12 22:29:00,192.168.1.161,Gateway,9,1741.89,22
104399,2026-05-06 21:35:00,192.168.1.54,IoT_Device,1,1.29,21
104400,2026-05-05 21:32:00,192.168.1.86,Gateway,2,3.77,21
104401,2026-05-10 02:09:00,203.0.113.12,Gateway,2,2.57,2
104402,2026-05-08 05:42:00,192.168.1.107,IoT_Device,2,4.53,5
104403,2026-05-07 20:50:00,192.168.1.47,Workstation,1,3.43,20
104404,2026-05-13 20:07:00,203.0.113.20,Workstation,1,0.85,20
104405,2026-05-16 06:29:00,192.168.1.77,Gateway,1,3.06,6
104406,2026-05-09 17:37:00,192.168.1.130,Workstation,1,7.7,17
104407,2026-05-13 17:58:00,10.0.0.17,Gateway,2,38.97,17
104408,2026-05-08 02:30:00,192.168.1.189,Gateway,1,2.25,2
104409,2026-05-14 09:25:00,192.168.1.31,Workstation,2,3.95,9
104410,2026-05-15 17:17:00,10.0.0.81,IoT_Device,3,35.18,17
104411,2026-05-04 17:59:00,203.0.113.50,Workstation,1,16.47,17
104412,2026-05-13 13:40:00,192.168.1.86,Server,1,31.65,13
104413,2026-05-04 22:33:00,192.168.1.166,Gateway,2,4.18,22
104414,2026-05-09 19:54:00,10.0.0.252,Workstation,1,4.53,19
104415,2026-05-06 10:09:00,192.168.1.83,Workstation,1,41.04,10
104416,2026-05-14 09:20:00,10.0.0.79,Gateway,1,35.48,9
104417,2026-05-14 02:16:00,192.168.1.3,Workstation,1,0.7,2
104418,2026-05-14 05:34:00,192.168.1.227,IoT_Device,1,2.9,5
104419,2026-05-05 13:34:00,192.168.1.12,Gateway,2,18.22,13
104420,2026-05-13 12:00:00,192.168.1.130,Workstation,1,41.33,12
104421,2026-05-07 03:03:00,10.0.0.176,IoT_Device,2,1.66,3
104422,2026-05-13 13:03:00,10.0.0.182,IoT_Device,1,16.04,13
104423,2026-05-09 12:19:00,192.168.1.214,Gateway,1,38.91,12
104424,2026-05-13 03:16:00,10.0.0.106,IoT_Device,1,4.48,3
104425,2026-05-04 11:38:00,192.168.1.119,Gateway,2,30.09,11
104426,2026-05-09 17:44:00,192.168.1.191,Workstation,3,33.24,17
104427,2026-05-13 13:19:00,10.0.0.17,Gateway,2,38.87,13
104428,2026-05-10 11:38:00,192.168.1.107,Server,3,2.78,11
104429,2026-05-16 03:48:00,10.0.0.228,Gateway,2,1.88,3
104430,2026-05-09 21:28:00,192.168.1.50,Server,2,0.76,21
104431,2026-05-12 11:08:00,10.0.0.161,IoT_Device,2,45.78,11
104432,2026-05-07 22:05:00,10.0.0.176,IoT_Device,13,3310.47,22
104433,2026-05-08 01:21:00,10.0.0.201,Server,1,1.71,1
104434,2026-05-11 19:52:00,10.0.0.156,Server,1,2.15,19
104435,2026-05-04 14:23:00,192.168.1.187,Workstation,3,3.69,14
104436,2026-05-15 15:09:00,192.168.1.177,Gateway,1,11.18,15
104437,2026-05-10 12:02:00,203.0.113.20,IoT_Device,3,23.79,12
104438,2026-05-07 04:54:00,192.168.1.237,IoT_Device,2,0.24,4
104439,2026-05-11 22:56:00,192.168.1.86,Gateway,1,2.45,22
104440,2026-05-06 12:49:00,192.168.1.122,IoT_Device,1,35.48,12
104441,2026-05-15 00:46:00,192.168.1.227,Workstation,1,1.6,0
104442,2026-05-14 17:47:00,10.0.0.23,Gateway,3,9.0,17
104443,2026-05-06 18:33:00,192.168.1.75,Server,1,36.88,18
104444,2026-05-05 11:31:00,192.168.1.77,IoT_Device,2,5.16,11
104445,2026-05-11 21:38:00,10.0.0.81,IoT_Device,1,4.07,21
104446,2026-05-08 02:17:00,10.0.0.43,Server,1,1.01,2
104447,2026-05-06 03:44:00,10.0.0.79,IoT_Device,2,1.61,3
104448,2026-05-07 12:00:00,10.0.0.153,IoT_Device,1,5.16,12
104449,2026-05-05 13:38:00,192.168.1.31,IoT_Device,3,5.44,13
104450,2026-05-13 20:16:00,192.168.1.177,Gateway,2,1.42,20
104451,2026-05-04 04:49:00,10.0.0.204,Server,2,0.86,4
104452,2026-05-04 14:39:00,10.0.0.48,Workstation,3,2.03,14
104453,2026-05-13 18:48:00,192.168.1.145,Workstation,3,14.34,18
104454,2026-05-09 23:21:00,10.0.0.106,Server,2,0.14,23
104455,2026-05-11 11:19:00,192.168.1.186,Gateway,3,15.73,11
104456,2026-05-08 16:35:00,10.0.0.143,Server,2,17.88,16
104457,2026-05-05 04:52:00,203.0.113.8,Server,1,0.68,4
104458,2026-05-06 01:10:00,192.168.1.87,Server,2,3.32,1
104459,2026-05-05 05:29:00,192.168.1.197,Gateway,2,4.95,5
104460,2026-05-11 18:16:00,192.168.1.79,Server,1,30.83,18
104461,2026-05-15 15:11:00,192.168.1.34,Gateway,3,14.61,15
104462,2026-05-16 10:55:00,192.168.1.164,Workstation,2,25.0,10
104463,2026-05-11 20:22:00,10.0.0.225,Server,1,4.5,20
104464,2026-05-04 20:11:00,192.168.1.176,IoT_Device,2,1.62,20
104465,2026-05-12 02:17:00,203.0.113.14,Workstation,2,4.21,2
104466,2026-05-12 19:14:00,192.168.1.145,Server,1,2.59,19
104467,2026-05-13 22:08:00,10.0.0.153,Server,2,4.31,22
104468,2026-05-05 15:56:00,10.0.0.39,Server,3,45.14,15
104469,2026-05-06 23:48:00,10.0.0.156,Server,1,3.25,23
104470,2026-05-16 07:02:00,10.0.0.201,Gateway,2,3.12,7
104471,2026-05-13 21:33:00,192.168.1.50,Gateway,1,0.27,21
104472,2026-05-13 12:07:00,192.168.1.166,Gateway,1,12.47,12
104473,2026-05-14 02:45:00,192.168.1.86,IoT_Device,2,2.22,2
104474,2026-05-09 13:25:00,192.168.1.205,Workstation,3,46.86,13
104475,2026-05-06 12:09:00,192.168.1.214,Workstation,2,30.2,12
104476,2026-05-12 16:16:00,10.0.0.9,Workstation,1,28.71,16
104477,2026-05-08 13:31:00,192.168.1.107,Gateway,1,11.97,13
104478,2026-05-05 18:51:00,192.168.1.73,Gateway,2,5.12,18
104479,2026-05-15 06:59:00,192.168.1.88,Workstation,1,3.16,6
104480,2026-05-10 03:36:00,192.168.1.227,Workstation,1,3.08,3
104481,2026-05-09 13:22:00,10.0.0.79,Server,1,41.87,13
104482,2026-05-07 18:45:00,192.168.1.146,Gateway,1,39.28,18
104483,2026-05-12 19:02:00,192.168.1.122,Workstation,2,3.3,19
104484,2026-05-06 11:27:00,192.168.1.47,Workstation,1,15.06,11
104485,2026-05-06 10:33:00,192.168.1.164,IoT_Device,2,21.52,10
104486,2026-05-08 10:44:00,192.168.1.173,Workstation,1,25.86,10
104487,2026-05-13 05:52:00,192.168.1.90,Server,2,1.04,5
104488,2026-05-07 13:10:00,192.168.1.87,Workstation,2,33.89,13
104489,2026-05-14 11:36:00,192.168.1.60,Server,3,30.42,11
104490,2026-05-15 12:33:00,192.168.1.8,Gateway,1,13.24,12
104491,2026-05-11 00:52:00,192.168.1.2,IoT_Device,1,4.7,0
104492,2026-05-04 23:29:00,10.0.0.79,Server,2,2.24,23
104493,2026-05-06 01:19:00,192.168.1.158,Server,1,2.59,1
104494,2026-05-07 19:29:00,192.168.1.34,Workstation,2,4.08,19
104495,2026-05-07 09:50:00,192.168.1.119,IoT_Device,1,14.57,9
104496,2026-05-08 16:58:00,203.0.113.12,Workstation,3,28.32,16
104497,2026-05-04 03:09:00,192.168.1.15,Workstation,1,2.82,3
104498,2026-05-12 02:17:00,192.168.1.229,IoT_Device,2,1.42,2
104499,2026-05-08 20:40:00,192.168.1.120,Workstation,1,2.93,20
104500,2026-05-06 10:39:00,10.0.0.182,Workstation,2,8.57,10
104501,2026-05-04 08:38:00,192.168.1.85,Workstation,3,31.86,8
104502,2026-05-14 20:11:00,192.168.1.90,Gateway,2,3.08,20
104503,2026-05-13 20:00:00,10.0.0.5,Server,2,4.23,20
104504,2026-05-07 02:45:00,203.0.113.24,Server,1,2.89,2
104505,2026-05-13 03:37:00,192.168.1.205,Workstation,2,1.49,3
104506,2026-05-12 08:51:00,192.168.1.229,Gateway,1,16.47,8
104507,2026-05-10 21:03:00,192.168.1.182,IoT_Device,2,2.08,21
104508,2026-05-08 23:35:00,192.168.1.145,IoT_Device,22,998.4,23
104509,2026-05-10 16:41:00,192.168.1.106,IoT_Device,3,26.39,16
104510,2026-05-10 08:45:00,192.168.1.86,Workstation,1,2.36,8
104511,2026-05-11 01:01:00,192.168.1.173,Workstation,2,1.44,1
104512,2026-05-11 19:36:00,192.168.1.203,Server,2,1.14,19
104513,2026-05-08 04:16:00,192.168.1.45,Server,2,3.72,4
104514,2026-05-12 04:06:00,192.168.1.134,IoT_Device,2,3.37,4
104515,2026-05-05 12:29:00,10.0.0.181,IoT_Device,3,48.16,12
104516,2026-05-10 16:47:00,10.0.0.116,IoT_Device,2,22.77,16
104517,2026-05-04 23:21:00,192.168.1.54,Workstation,2,2.34,23
104518,2026-05-14 14:51:00,192.168.1.77,IoT_Device,2,35.19,14
104519,2026-05-05 18:24:00,192.168.1.45,IoT_Device,2,35.16,18
104520,2026-05-15 02:32:00,203.0.113.12,Server,1,4.37,2
104521,2026-05-06 16:15:00,10.0.0.9,Gateway,2,29.42,16
104522,2026-05-10 05:41:00,192.168.1.197,Workstation,2,3.14,5
104523,2026-05-05 09:09:00,10.0.0.91,IoT_Device,1,4.5,9
104524,2026-05-11 07:37:00,192.168.1.86,IoT_Device,1,4.01,7
104525,2026-05-14 15:42:00,192.168.1.229,Gateway,2,39.91,15
104526,2026-05-12 09:57:00,192.168.1.214,Gateway,3,46.65,9
104527,2026-05-10 18:08:00,192.168.1.197,Server,2,5.58,18
104528,2026-05-12 23:10:00,10.0.0.96,IoT_Device,2,2.15,23
104529,2026-05-07 08:45:00,10.0.0.81,IoT_Device,3,16.63,8
104530,2026-05-08 18:08:00,192.168.1.3,IoT_Device,3,17.27,18
104531,2026-05-11 18:33:00,10.0.0.17,Workstation,3,36.53,18
104532,2026-05-05 00:56:00,192.168.1.186,Gateway,1,3.46,0
104533,2026-05-15 20:39:00,10.0.0.228,Workstation,2,1.38,20
104534,2026-05-06 18:39:00,192.168.1.15,Server,3,34.31,18
104535,2026-05-10 08:09:00,192.168.1.164,IoT_Device,1,14.56,8
104536,2026-05-15 08:39:00,10.0.0.97,Workstation,1,48.5,8
104537,2026-05-05 03:48:00,192.168.1.204,IoT_Device,2,2.92,3
104538,2026-05-14 05:58:00,10.0.0.43,Workstation,2,1.69,5
104539,2026-05-04 22:01:00,192.168.1.18,Workstation,2,3.93,22
104540,2026-05-11 04:33:00,10.0.0.72,Gateway,1,2.47,4
104541,2026-05-15 23:43:00,192.168.1.79,Gateway,1,4.14,23
104542,2026-05-09 09:39:00,192.168.1.203,IoT_Device,3,45.11,9
104543,2026-05-08 19:29:00,192.168.1.77,Gateway,2,0.45,19
104544,2026-05-13 02:20:00,10.0.0.128,Workstation,1,4.51,2
104545,2026-05-14 13:18:00,10.0.0.216,Gateway,2,6.66,13
104546,2026-05-07 12:19:00,192.168.1.18,Workstation,1,42.3,12
104547,2026-05-04 16:06:00,192.168.1.123,IoT_Device,2,3.26,16
104548,2026-05-05 01:08:00,192.168.1.187,IoT_Device,1,2.74,1
